Iteration,Train reward,Eval reward,TD loss,Epsiode
8800,-14.260161193944919,4.935868980371752,0.8541448652744293,55
8900,-14.260161193944919,4.935868980371752,0.8519499859213829,55
9000,-16.186772963309895,-1.865631422117924,0.973765968978405,56
9100,-16.186772963309895,-1.865631422117924,0.8203368252515792,56
9200,-16.186772963309895,-1.865631422117924,0.8778410856425762,56
9300,-13.642132290104954,-1.865631422117924,0.9319198709726334,57
9400,-13.642132290104954,-1.865631422117924,0.8540306593477726,57
9500,-13.642132290104954,8.572750475670144,0.8223117232322693,57
9600,-11.265802189347037,8.572750475670144,0.8987663365900517,58
9700,-11.265802189347037,8.572750475670144,0.8458377677202225,58
9800,-11.265802189347037,8.572750475670144,0.8297264868021011,58
9900,-3.6945978736359733,8.572750475670144,0.8958246625959874,59
