Iteration,Train reward,Eval reward,TD loss,Epsiode
4400,-84.61599156744907,-36.90379446184363,1.0032213616371155,35
4500,-79.90376312099947,-52.8025458426466,1.0649432361125946,36
4600,-79.90376312099947,-52.8025458426466,1.1695664694905281,36
4700,-79.90376312099947,-52.8025458426466,1.0809656831622123,36
4800,-80.21715963947848,-52.8025458426466,0.9844624078273774,37
4900,-80.21715963947848,-52.8025458426466,1.063855604827404,37
5000,-80.21715963947848,-23.329350432178565,0.9191746720671654,37
5100,-76.80243961903258,-23.329350432178565,0.9389718113839627,38
5200,-76.80243961903258,-23.329350432178565,0.968627622127533,38
5300,-67.73801441047473,-23.329350432178565,1.0418553227186202,39
5400,-67.73801441047473,-23.329350432178565,1.0017583827674388,39
5500,-67.73801441047473,-31.13032129984358,0.8685385160148144,39
5600,-51.568396463125495,-31.13032129984358,1.0476438270509243,40
5700,-46.963719565408546,-31.13032129984358,0.9094112551212311,41
5800,-46.963719565408546,-31.13032129984358,1.0697400596737863,41
5900,-44.452630940723125,-31.13032129984358,0.9519351321458817,42
6000,-44.452630940723125,-16.06313828258821,0.8237280756235122,42
6100,-44.452630940723125,-16.06313828258821,0.9914644195139408,42
6200,-41.48669468290227,-16.06313828258821,0.8802131247520447,43
6300,-41.48669468290227,-16.06313828258821,0.9467585468292237,43
6400,-41.48669468290227,-16.06313828258821,0.8102687868475914,43
6500,-36.571684482897055,-31.822600794528558,0.8190031716227532,44
6600,-36.571684482897055,-31.822600794528558,0.835175600796938,44
6700,-36.571684482897055,-31.822600794528558,0.7671654355525971,44
6800,-33.14031496950321,-31.822600794528558,0.8793579046428204,45
6900,-33.14031496950321,-31.822600794528558,0.8490119907259941,45
7000,-33.14031496950321,-6.6074233947232655,0.9118239614367485,45
7100,-31.859538780286623,-6.6074233947232655,0.9291301718354226,46
7200,-31.859538780286623,-6.6074233947232655,0.9039691716432572,46
7300,-31.859538780286623,-6.6074233947232655,0.80563148021698,46
7400,-27.8057418815467,-6.6074233947232655,0.8473458430171013,47
7500,-27.8057418815467,-4.285023417353271,0.9050456443428994,47
7600,-27.8057418815467,-4.285023417353271,0.8995960432291031,47
7700,-25.37640831117177,-4.285023417353271,0.8926355761289596,48
7800,-25.37640831117177,-4.285023417353271,0.8745029205083847,48
7900,-25.37640831117177,-4.285023417353271,0.8776549309492111,48
8000,-22.862397856862053,-8.947701025242516,0.8395254129171371,49
8100,-22.862397856862053,-8.947701025242516,0.7613601365685463,49
8200,-22.862397856862053,-8.947701025242516,0.7823511204123497,49
8300,-16.47885454236705,-8.947701025242516,0.7955752046406269,50
8400,-16.47885454236705,-8.947701025242516,0.7888460081815719,50
8500,-16.47885454236705,-8.892306007791854,0.7679992353916169,50
8600,-14.123025933330382,-8.892306007791854,0.7342685087025166,51
8700,-14.123025933330382,-8.892306007791854,0.781407513320446,51
8800,-14.123025933330382,-8.892306007791854,0.8898760989308357,51
8900,-12.028849895668811,-8.892306007791854,0.7792750534415245,52
9000,-12.028849895668811,-31.118299608081834,0.8411001497507096,52
9100,-12.028849895668811,-31.118299608081834,0.7429707631468773,52
9200,-11.423270850940046,-31.118299608081834,0.7733519580960274,53
9300,-11.423270850940046,-31.118299608081834,0.7184247133135796,53
9400,-11.423270850940046,-31.118299608081834,0.7219631904363633,53
9500,-6.636709833168192,-14.990526330161213,0.686123774945736,54
9600,-6.636709833168192,-14.990526330161213,0.6937932044267654,54
9700,-6.636709833168192,-14.990526330161213,0.7881222131848336,54
9800,-4.418625335467047,-14.990526330161213,0.788778024315834,55
9900,-4.418625335467047,-14.990526330161213,0.8102427199482918,55
